Vs,Vg,Vd,Id,Is,Qs,Qd,Ig,Qg,Vb,Ib,Qb
6.00E-01,8.00E-01,5.00E-01,-1.23E-05,1.23E-05,8.76E-16,-1.15E-16,-6.89E-31,3.42E-15,0.00E+00,-6.74E-16,-3.79E-15
3.00E-01,6.00E-01,2.50E-01,-1.21E-05,1.21E-05,7.78E-16,-5.72E-16,9.01E-32,3.80E-15,0.00E+00,-8.46E-16,-3.62E-15
3.00E-01,9.00E-01,2.70E-01,-1.20E-05,1.20E-05,6.97E-16,-1.91E-15,9.98E-32,5.93E-15,0.00E+00,-2.81E-16,-4.33E-15
3.00E-01,5.00E-01,2.10E-01,-1.19E-05,1.19E-05,8.09E-16,-3.37E-16,4.59E-32,3.36E-15,0.00E+00,-5.08E-15,-3.44E-15
6.00E-01,1.20E+00,5.70E-01,-1.18E-05,1.18E-05,7.59E-16,-1.64E-15,9.01E-32,5.93E-15,0.00E+00,-6.29E-16,-4.66E-15
3.00E-01,4.00E-01,1.40E-01,-1.18E-05,1.18E-05,8.44E-16,-2.70E-16,-1.03E-31,3.12E-15,0.00E+00,-1.85E-15,-3.31E-15
6.00E-01,7.00E-01,4.30E-01,-1.18E-05,1.18E-05,9.15E-16,-4.52E-17,5.47E-32,3.19E-15,0.00E+00,-3.01E-15,-3.67E-15
6.00E-01,9.00E-01,5.50E-01,-1.15E-05,1.15E-05,8.42E-16,-3.07E-16,4.67E-32,3.80E-15,0.00E+00,-8.94E-16,-3.95E-15
6.00E-01,2.00E-01,4.00E-02,-1.14E-05,1.14E-05,1.11E-15,7.49E-17,3.93E-31,2.32E-15,0.00E+00,-5.87E-14,-3.12E-15
6.00E-01,3.00E-01,1.20E-01,-1.13E-05,1.13E-05,1.07E-15,6.52E-17,-3.62E-33,2.48E-15,0.00E+00,-3.51E-14,-3.23E-15
3.00E-01,3.00E-01,7.00E-02,-1.12E-05,1.12E-05,8.78E-16,-2.09E-16,-7.95E-32,2.90E-15,0.00E+00,-7.64E-15,-3.18E-15
6.00E-01,4.00E-01,2.00E-01,-1.12E-05,1.12E-05,1.03E-15,5.27E-17,1.13E-32,2.64E-15,0.00E+00,-1.81E-14,-3.34E-15
6.00E-01,5.00E-01,2.80E-01,-1.11E-05,1.11E-05,9.94E-16,3.75E-17,5.47E-32,2.80E-15,0.00E+00,-9.20E-15,-3.45E-15
3.00E-01,8.00E-01,2.70E-01,-1.10E-05,1.10E-05,7.23E-16,-1.42E-15,1.22E-31,5.16E-15,0.00E+00,-3.42E-16,-4.08E-15
6.00E-01,1.10E+00,5.70E-01,-1.09E-05,1.09E-05,7.85E-16,-1.15E-15,-2.45E-31,5.17E-15,0.00E+00,-5.17E-16,-4.41E-15
6.00E-01,6.00E-01,3.60E-01,-1.08E-05,1.08E-05,9.54E-16,1.95E-17,-5.47E-32,2.97E-15,0.00E+00,-1.08E-15,-3.56E-15
6.00E-01,8.00E-01,5.10E-01,-1.07E-05,1.07E-05,8.76E-16,-7.24E-17,-6.44E-32,3.37E-15,0.00E+00,3.00E-15,-3.79E-15
3.00E-01,2.00E-01,-2.70E-33,-1.04E-05,1.04E-05,9.13E-16,-1.53E-16,-1.16E-31,2.68E-15,0.00E+00,5.59E-16,-3.05E-15
3.00E-01,4.00E-01,1.50E-01,-1.03E-05,1.03E-05,8.43E-16,-2.26E-16,1.35E-31,3.07E-15,0.00E+00,7.58E-16,-3.30E-15
6.00E-01,7.00E-01,4.40E-01,-1.03E-05,1.03E-05,9.14E-16,-1.89E-18,4.96E-31,3.14E-15,0.00E+00,-1.39E-11,-3.67E-15
3.00E-01,5.00E-01,2.20E-01,-1.02E-05,1.02E-05,8.09E-16,-2.94E-16,4.64E-31,3.31E-15,0.00E+00,-1.79E-15,-3.44E-15
6.00E-01,2.00E-01,5.00E-02,-9.96E-06,9.96E-06,1.11E-15,1.20E-16,-1.57E-31,2.27E-15,0.00E+00,-1.15E-13,-3.11E-15
6.00E-01,3.00E-01,1.30E-01,-9.86E-06,9.86E-06,1.07E-15,1.09E-16,-5.55E-32,2.43E-15,0.00E+00,-5.96E-14,-3.23E-15
6.00E-01,4.00E-01,2.10E-01,-9.77E-06,9.77E-06,1.03E-15,9.66E-17,1.29E-32,2.59E-15,0.00E+00,-2.81E-14,-3.33E-15
3.00E-01,3.00E-01,8.00E-02,-9.70E-06,9.70E-06,8.78E-16,-1.65E-16,-4.51E-32,2.85E-15,0.00E+00,-1.03E-14,-3.18E-15
6.00E-01,5.00E-01,2.90E-01,-9.62E-06,9.62E-06,9.94E-16,8.13E-17,-1.03E-31,2.75E-15,0.00E+00,-1.53E-14,-3.44E-15
3.00E-01,6.00E-01,2.60E-01,-9.62E-06,9.62E-06,7.78E-16,-5.35E-16,8.60E-32,3.76E-15,0.00E+00,-7.31E-16,-3.61E-15
3.00E-01,7.00E-01,2.70E-01,-9.62E-06,9.62E-06,7.50E-16,-9.47E-16,-4.18E-31,4.42E-15,0.00E+00,-7.75E-16,-3.84E-15
6.00E-01,1.00E+00,5.70E-01,-9.40E-06,9.40E-06,8.12E-16,-6.81E-16,-5.79E-32,4.42E-15,0.00E+00,-6.99E-16,-4.17E-15
6.00E-01,6.00E-01,3.70E-01,-9.34E-06,9.34E-06,9.53E-16,6.33E-17,-5.15E-32,2.92E-15,0.00E+00,-1.12E-15,-3.55E-15
6.00E-01,8.00E-01,5.20E-01,-9.19E-06,9.19E-06,8.75E-16,-2.91E-17,-2.00E-31,3.32E-15,0.00E+00,7.35E-15,-3.78E-15
6.00E-01,9.00E-01,5.60E-01,-9.18E-06,9.18E-06,8.41E-16,-2.69E-16,-1.80E-31,3.76E-15,0.00E+00,-7.58E-16,-3.95E-15
3.00E-01,1.20E+00,2.80E-01,-9.07E-06,9.07E-06,6.23E-16,-3.40E-15,1.35E-31,8.29E-15,0.00E+00,-3.12E-16,-5.12E-15
3.00E-01,2.00E-01,1.00E-02,-8.98E-06,8.98E-06,9.13E-16,-1.08E-16,2.12E-31,2.63E-15,0.00E+00,-3.15E-14,-3.05E-15
6.00E-01,7.00E-01,4.50E-01,-8.86E-06,8.86E-06,9.13E-16,4.20E-17,7.73E-32,3.09E-15,0.00E+00,4.57E-15,-3.66E-15
3.00E-01,4.00E-01,1.60E-01,-8.83E-06,8.83E-06,8.43E-16,-1.81E-16,-3.22E-32,3.02E-15,0.00E+00,5.22E-15,-3.30E-15
3.00E-01,1.10E+00,2.80E-01,-8.79E-06,8.79E-06,6.47E-16,-2.89E-15,7.73E-31,7.48E-15,0.00E+00,-3.02E-16,-4.85E-15
3.00E-01,5.00E-01,2.30E-01,-8.68E-06,8.68E-06,8.09E-16,-2.50E-16,1.55E-31,3.26E-15,0.00E+00,3.05E-15,-3.43E-15
6.00E-01,2.00E-01,6.00E-02,-8.58E-06,8.58E-06,1.11E-15,1.65E-16,7.08E-32,2.22E-15,0.00E+00,-2.29E-13,-3.11E-15
6.00E-01,3.00E-01,1.40E-01,-8.49E-06,8.49E-06,1.07E-15,1.54E-16,-3.54E-32,2.38E-15,0.00E+00,-1.15E-13,-3.22E-15
3.00E-01,1.00E+00,2.80E-01,-8.45E-06,8.45E-06,6.72E-16,-2.38E-15,-1.42E-31,6.69E-15,0.00E+00,-1.98E-16,-4.59E-15
6.00E-01,4.00E-01,2.20E-01,-8.40E-06,8.40E-06,1.03E-15,1.41E-16,1.67E-31,2.54E-15,0.00E+00,-5.25E-14,-3.33E-15
3.00E-01,3.00E-01,9.00E-02,-8.30E-06,8.30E-06,8.78E-16,-1.20E-16,1.45E-32,2.80E-15,0.00E+00,-1.54E-14,-3.17E-15
6.00E-01,5.00E-01,3.00E-01,-8.26E-06,8.26E-06,9.93E-16,1.26E-16,-1.29E-32,2.71E-15,0.00E+00,-2.68E-14,-3.44E-15
6.00E-01,6.00E-01,3.80E-01,-8.00E-06,8.00E-06,9.53E-16,1.08E-16,4.83E-32,2.87E-15,0.00E+00,-3.21E-13,-3.54E-15
3.00E-01,9.00E-01,2.80E-01,-7.99E-06,7.99E-06,6.97E-16,-1.88E-15,-5.47E-32,5.90E-15,0.00E+00,-2.94E-16,-4.33E-15
6.00E-01,1.20E+00,5.80E-01,-7.89E-06,7.89E-06,7.58E-16,-1.61E-15,3.25E-31,5.90E-15,0.00E+00,-6.00E-16,-4.66E-15
6.00E-01,8.00E-01,5.30E-01,-7.76E-06,7.76E-06,8.74E-16,1.48E-17,-2.58E-32,3.27E-15,0.00E+00,1.42E-14,-3.77E-15
3.00E-01,2.00E-01,2.00E-02,-7.64E-06,7.64E-06,9.13E-16,-6.20E-17,-1.06E-31,2.58E-15,0.00E+00,-6.40E-14,-3.05E-15
6.00E-01,7.00E-01,4.60E-01,-7.55E-06,7.55E-06,9.13E-16,8.67E-17,-8.69E-32,3.04E-15,0.00E+00,-7.55E-16,-3.65E-15
3.00E-01,4.00E-01,1.70E-01,-7.50E-06,7.50E-06,8.43E-16,-1.36E-16,3.22E-32,2.97E-15,0.00E+00,1.29E-14,-3.29E-15
3.00E-01,8.00E-01,2.80E-01,-7.36E-06,7.36E-06,7.23E-16,-1.39E-15,-4.44E-31,5.13E-15,0.00E+00,-2.61E-16,-4.08E-15
6.00E-01,2.00E-01,7.00E-02,-7.31E-06,7.31E-06,1.11E-15,2.11E-16,-9.01E-32,2.17E-15,0.00E+00,-4.45E-13,-3.11E-15
6.00E-01,1.10E+00,5.80E-01,-7.25E-06,7.25E-06,7.85E-16,-1.12E-15,1.29E-31,5.14E-15,0.00E+00,-4.72E-16,-4.41E-15
6.00E-01,3.00E-01,1.50E-01,-7.22E-06,7.22E-06,1.07E-15,2.00E-16,9.98E-32,2.33E-15,0.00E+00,-2.27E-13,-3.22E-15
3.00E-01,5.00E-01,2.40E-01,-7.22E-06,7.22E-06,8.08E-16,-2.06E-16,-6.66E-31,3.21E-15,0.00E+00,9.85E-15,-3.42E-15
3.00E-01,6.00E-01,2.70E-01,-7.20E-06,7.20E-06,7.78E-16,-4.97E-16,6.44E-32,3.72E-15,0.00E+00,-5.58E-16,-3.61E-15
6.00E-01,4.00E-01,2.30E-01,-7.14E-06,7.14E-06,1.03E-15,1.87E-16,-1.58E-31,2.49E-15,0.00E+00,-1.05E-13,-3.32E-15
3.00E-01,3.00E-01,1.00E-01,-7.02E-06,7.02E-06,8.78E-16,-7.40E-17,-1.67E-31,2.75E-15,0.00E+00,-2.61E-14,-3.17E-15
6.00E-01,5.00E-01,3.10E-01,-7.00E-06,7.00E-06,9.92E-16,1.71E-16,4.18E-32,2.65E-15,0.00E+00,-4.98E-14,-3.43E-15
6.00E-01,9.00E-01,5.70E-01,-6.86E-06,6.86E-06,8.41E-16,-2.31E-16,-9.33E-32,3.72E-15,0.00E+00,-7.59E-16,-3.94E-15
6.00E-01,6.00E-01,3.90E-01,-6.76E-06,6.76E-06,9.52E-16,1.53E-16,-3.99E-31,2.82E-15,0.00E+00,-3.11E-11,-3.54E-15
3.00E-01,2.00E-01,3.00E-02,-6.42E-06,6.42E-06,9.13E-16,-1.54E-17,-1.13E-31,2.53E-15,0.00E+00,-1.30E-13,-3.04E-15
3.00E-01,7.00E-01,2.80E-01,-6.42E-06,6.42E-06,7.50E-16,-9.14E-16,-2.38E-31,4.39E-15,0.00E+00,-4.78E-16,-3.84E-15
6.00E-01,8.00E-01,5.40E-01,-6.42E-06,6.42E-06,8.74E-16,5.92E-17,-7.73E-32,3.22E-15,0.00E+00,2.44E-14,-3.76E-15
6.00E-01,7.00E-01,4.70E-01,-6.34E-06,6.34E-06,9.12E-16,1.32E-16,3.54E-31,2.99E-15,0.00E+00,-1.39E-11,-3.65E-15
3.00E-01,4.00E-01,1.80E-01,-6.28E-06,6.28E-06,8.42E-16,-9.00E-17,-1.64E-31,2.92E-15,0.00E+00,2.49E-14,-3.29E-15
6.00E-01,1.00E+00,5.80E-01,-6.27E-06,6.27E-06,8.12E-16,-6.48E-16,-2.06E-31,4.39E-15,0.00E+00,-6.55E-16,-4.17E-15
6.00E-01,1.00E-01,2.01E-33,-6.24E-06,6.24E-06,1.14E-15,2.66E-16,6.44E-32,1.96E-15,0.00E+00,-7.64E-18,-2.99E-15
6.00E-01,2.00E-01,8.00E-02,-6.14E-06,6.14E-06,1.11E-15,2.58E-16,-7.73E-32,2.12E-15,0.00E+00,-8.12E-13,-3.10E-15
6.00E-01,3.00E-01,1.60E-01,-6.07E-06,6.07E-06,1.07E-15,2.46E-16,-7.08E-32,2.28E-15,0.00E+00,-4.39E-13,-3.21E-15
6.00E-01,4.00E-01,2.40E-01,-5.99E-06,5.99E-06,1.03E-15,2.33E-16,3.75E-31,2.44E-15,0.00E+00,-2.10E-13,-3.32E-15
3.00E-01,3.00E-01,1.10E-01,-5.86E-06,5.86E-06,8.77E-16,-2.75E-17,-6.12E-32,2.70E-15,0.00E+00,-5.01E-14,-3.16E-15
6.00E-01,5.00E-01,3.20E-01,-5.86E-06,5.86E-06,9.92E-16,2.17E-16,-7.24E-32,2.60E-15,0.00E+00,-9.72E-14,-3.43E-15
3.00E-01,5.00E-01,2.50E-01,-5.83E-06,5.83E-06,8.08E-16,-1.61E-16,2.70E-31,3.16E-15,0.00E+00,1.89E-14,-3.42E-15
6.00E-01,6.00E-01,4.00E-01,-5.64E-06,5.64E-06,9.52E-16,1.99E-16,-1.29E-32,2.77E-15,0.00E+00,-2.21E-14,-3.53E-15
3.00E-01,2.00E-01,4.00E-02,-5.32E-06,5.32E-06,9.12E-16,3.21E-17,-1.67E-31,2.48E-15,0.00E+00,-2.59E-13,-3.04E-15
6.00E-01,7.00E-01,4.80E-01,-5.26E-06,5.26E-06,9.11E-16,1.78E-16,1.61E-32,2.94E-15,0.00E+00,4.48E-14,-3.64E-15
6.00E-01,1.00E-01,1.00E-02,-5.19E-06,5.19E-06,1.14E-15,3.14E-16,2.51E-31,1.91E-15,0.00E+00,-7.76E-17,-2.98E-15
3.00E-01,4.00E-01,1.90E-01,-5.19E-06,5.19E-06,8.42E-16,-4.32E-17,6.44E-33,2.87E-15,0.00E+00,3.97E-14,-3.28E-15
6.00E-01,8.00E-01,5.50E-01,-5.17E-06,5.17E-06,8.73E-16,1.04E-16,-5.15E-32,3.17E-15,0.00E+00,-5.33E-16,-3.76E-15
6.00E-01,2.00E-01,9.00E-02,-5.09E-06,5.09E-06,1.11E-15,3.05E-16,-6.44E-33,2.07E-15,0.00E+00,-1.38E-12,-3.10E-15
6.00E-01,3.00E-01,1.70E-01,-5.02E-06,5.02E-06,1.07E-15,2.94E-16,-5.07E-32,2.23E-15,0.00E+00,-7.98E-13,-3.21E-15
6.00E-01,4.00E-01,2.50E-01,-4.95E-06,4.95E-06,1.03E-15,2.80E-16,6.44E-33,2.39E-15,0.00E+00,-4.04E-13,-3.31E-15
6.00E-01,5.00E-01,3.30E-01,-4.84E-06,4.84E-06,9.91E-16,2.64E-16,1.32E-31,2.55E-15,0.00E+00,-1.93E-13,-3.42E-15
3.00E-01,3.00E-01,1.20E-01,-4.81E-06,4.81E-06,8.77E-16,2.00E-17,-8.37E-32,2.65E-15,0.00E+00,-1.04E-13,-3.16E-15
3.00E-01,6.00E-01,2.80E-01,-4.78E-06,4.78E-06,7.77E-16,-4.59E-16,4.81E-31,3.67E-15,0.00E+00,-5.76E-16,-3.61E-15
6.00E-01,6.00E-01,4.10E-01,-4.64E-06,4.64E-06,9.51E-16,2.46E-16,-8.37E-32,2.71E-15,0.00E+00,-1.34E-15,-3.52E-15
6.00E-01,9.00E-01,5.80E-01,-4.56E-06,4.56E-06,8.40E-16,-1.93E-16,9.98E-32,3.68E-15,0.00E+00,-5.41E-16,-3.94E-15
3.00E-01,1.20E+00,2.90E-01,-4.55E-06,4.55E-06,6.23E-16,-3.38E-15,2.58E-32,8.27E-15,0.00E+00,-2.40E-16,-5.12E-15
3.00E-01,5.00E-01,2.60E-01,-4.53E-06,4.53E-06,8.08E-16,-1.16E-16,1.98E-31,3.11E-15,0.00E+00,2.97E-14,-3.41E-15
3.00E-01,1.10E+00,2.90E-01,-4.41E-06,4.41E-06,6.47E-16,-2.86E-15,2.32E-31,7.46E-15,0.00E+00,-5.84E-16,-4.86E-15
3.00E-01,2.00E-01,5.00E-02,-4.34E-06,4.34E-06,9.12E-16,8.03E-17,2.90E-32,2.43E-15,0.00E+00,-4.91E-13,-3.03E-15
6.00E-01,7.00E-01,4.90E-01,-4.29E-06,4.29E-06,9.11E-16,2.25E-16,3.41E-31,2.88E-15,0.00E+00,6.44E-14,-3.63E-15
6.00E-01,1.00E-01,2.00E-02,-4.24E-06,4.24E-06,1.14E-15,3.63E-16,1.22E-31,1.86E-15,0.00E+00,-5.49E-17,-2.98E-15
3.00E-01,1.00E+00,2.90E-01,-4.23E-06,4.23E-06,6.72E-16,-2.35E-15,4.18E-32,6.66E-15,0.00E+00,-4.38E-16,-4.59E-15
3.00E-01,4.00E-01,2.00E-01,-4.22E-06,4.22E-06,8.42E-16,4.52E-18,-1.55E-31,2.82E-15,0.00E+00,4.71E-14,-3.28E-15
6.00E-01,2.00E-01,1.00E-01,-4.16E-06,4.16E-06,1.11E-15,3.54E-16,-1.74E-31,2.02E-15,0.00E+00,-2.27E-16,-3.09E-15
6.00E-01,3.00E-01,1.80E-01,-4.10E-06,4.10E-06,1.07E-15,3.42E-16,2.03E-31,2.18E-15,0.00E+00,-1.34E-12,-3.20E-15
6.00E-01,4.00E-01,2.60E-01,-4.03E-06,4.03E-06,1.03E-15,3.28E-16,6.20E-31,2.34E-15,0.00E+00,-7.36E-13,-3.31E-15
3.00E-01,9.00E-01,2.90E-01,-4.00E-06,4.00E-06,6.97E-16,-1.85E-15,-1.53E-31,5.88E-15,0.00E+00,-3.98E-16,-4.33E-15
6.00E-01,8.00E-01,5.60E-01,-3.99E-06,3.99E-06,8.73E-16,1.50E-16,-2.70E-31,3.11E-15,0.00E+00,-4.36E-16,-3.75E-15
6.00E-01,1.20E+00,5.90E-01,-3.95E-06,3.95E-06,7.58E-16,-1.58E-15,3.54E-32,5.88E-15,0.00E+00,-7.23E-16,-4.66E-15
6.00E-01,5.00E-01,3.40E-01,-3.93E-06,3.93E-06,9.91E-16,3.12E-16,1.51E-32,2.50E-15,0.00E+00,-3.72E-13,-3.41E-15
3.00E-01,3.00E-01,1.30E-01,-3.89E-06,3.89E-06,8.77E-16,6.82E-17,3.22E-32,2.59E-15,0.00E+00,-1.97E-16,-3.15E-15
6.00E-01,6.00E-01,4.20E-01,-3.75E-06,3.75E-06,9.50E-16,2.93E-16,-1.05E-31,2.66E-15,0.00E+00,-2.27E-15,-3.52E-15
3.00E-01,8.00E-01,2.90E-01,-3.69E-06,3.69E-06,7.23E-16,-1.36E-15,5.47E-32,5.10E-15,0.00E+00,-2.63E-16,-4.08E-15
6.00E-01,1.10E+00,5.90E-01,-3.63E-06,3.63E-06,7.84E-16,-1.09E-15,-1.61E-31,5.11E-15,0.00E+00,-4.95E-16,-4.41E-15
3.00E-01,2.00E-01,6.00E-02,-3.48E-06,3.48E-06,9.12E-16,1.29E-16,4.99E-32,2.37E-15,0.00E+00,-1.68E-16,-3.03E-15
6.00E-01,7.00E-01,5.00E-01,-3.45E-06,3.45E-06,9.10E-16,2.73E-16,1.55E-31,2.83E-15,0.00E+00,-1.24E-15,-3.62E-15
6.00E-01,1.00E-01,3.00E-02,-3.42E-06,3.42E-06,1.14E-15,4.13E-16,6.44E-33,1.81E-15,0.00E+00,-1.57E-16,-2.98E-15
3.00E-01,4.00E-01,2.10E-01,-3.37E-06,3.37E-06,8.41E-16,5.31E-17,-1.58E-31,2.76E-15,0.00E+00,-2.23E-16,-3.27E-15
6.00E-01,2.00E-01,1.10E-01,-3.35E-06,3.35E-06,1.11E-15,4.03E-16,9.33E-32,1.96E-15,0.00E+00,-2.06E-16,-3.09E-15
6.00E-01,3.00E-01,1.90E-01,-3.29E-06,3.29E-06,1.07E-15,3.91E-16,-1.69E-32,2.12E-15,0.00E+00,-3.14E-16,-3.20E-15
3.00E-01,5.00E-01,2.70E-01,-3.29E-06,3.29E-06,8.08E-16,-7.00E-17,1.45E-31,3.06E-15,0.00E+00,4.02E-14,-3.41E-15
6.00E-01,4.00E-01,2.70E-01,-3.23E-06,3.23E-06,1.03E-15,3.77E-16,4.60E-31,2.28E-15,0.00E+00,-3.52E-16,-3.30E-15
3.00E-01,7.00E-01,2.90E-01,-3.21E-06,3.21E-06,7.49E-16,-8.81E-16,1.03E-31,4.35E-15,0.00E+00,-5.38E-16,-3.84E-15
6.00E-01,1.00E+00,5.90E-01,-3.14E-06,3.14E-06,8.11E-16,-6.15E-16,2.83E-31,4.36E-15,0.00E+00,-6.51E-16,-4.16E-15
6.00E-01,5.00E-01,3.50E-01,-3.14E-06,3.14E-06,9.90E-16,3.60E-16,1.32E-31,2.44E-15,0.00E+00,-2.42E-16,-3.41E-15
3.00E-01,3.00E-01,1.40E-01,-3.10E-06,3.10E-06,8.77E-16,1.17E-16,2.25E-32,2.54E-15,0.00E+00,-1.98E-16,-3.15E-15
6.00E-01,6.00E-01,4.30E-01,-2.99E-06,2.99E-06,9.50E-16,3.42E-16,8.85E-33,2.61E-15,0.00E+00,-3.35E-16,-3.51E-15
6.00E-01,8.00E-01,5.70E-01,-2.89E-06,2.89E-06,8.72E-16,1.96E-16,-1.85E-31,3.06E-15,0.00E+00,6.78E-14,-3.74E-15
3.00E-01,2.00E-01,7.00E-02,-2.75E-06,2.75E-06,9.12E-16,1.79E-16,1.93E-32,2.32E-15,0.00E+00,-1.33E-16,-3.02E-15
6.00E-01,7.00E-01,5.10E-01,-2.73E-06,2.73E-06,9.10E-16,3.22E-16,-1.22E-31,2.77E-15,0.00E+00,-1.17E-15,-3.61E-15
6.00E-01,1.00E-01,4.00E-02,-2.71E-06,2.71E-06,1.14E-15,4.64E-16,2.58E-31,1.75E-15,0.00E+00,-1.24E-16,-2.97E-15
6.00E-01,2.00E-01,1.20E-01,-2.65E-06,2.65E-06,1.11E-15,4.54E-16,-7.73E-32,1.91E-15,0.00E+00,-1.55E-16,-3.08E-15
3.00E-01,4.00E-01,2.20E-01,-2.65E-06,2.65E-06,8.41E-16,1.02E-16,1.55E-31,2.71E-15,0.00E+00,-3.39E-16,-3.26E-15
6.00E-01,3.00E-01,2.00E-01,-2.60E-06,2.60E-06,1.07E-15,4.41E-16,5.15E-32,2.07E-15,0.00E+00,-2.79E-16,-3.19E-15
6.00E-01,4.00E-01,2.80E-01,-2.55E-06,2.55E-06,1.03E-15,4.26E-16,3.08E-31,2.23E-15,0.00E+00,-3.28E-16,-3.30E-15
6.00E-01,5.00E-01,3.60E-01,-2.47E-06,2.47E-06,9.90E-16,4.10E-16,2.03E-31,2.39E-15,0.00E+00,-3.28E-16,-3.40E-15
3.00E-01,3.00E-01,1.50E-01,-2.42E-06,2.42E-06,8.76E-16,1.67E-16,-1.03E-31,2.48E-15,0.00E+00,-2.18E-16,-3.14E-15
3.00E-01,1.00E-01,-4.61E-33,-2.41E-06,2.41E-06,9.46E-16,2.39E-16,-2.32E-31,2.10E-15,0.00E+00,2.54E-17,-2.90E-15
3.00E-01,6.00E-01,2.90E-01,-2.38E-06,2.38E-06,7.77E-16,-4.21E-16,9.66E-33,3.63E-15,0.00E+00,-3.88E-16,-3.60E-15
6.00E-01,6.00E-01,4.40E-01,-2.34E-06,2.34E-06,9.49E-16,3.91E-16,-1.42E-31,2.55E-15,0.00E+00,-6.25E-16,-3.50E-15
6.00E-01,9.00E-01,5.90E-01,-2.27E-06,2.27E-06,8.40E-16,-1.55E-16,3.22E-33,3.64E-15,0.00E+00,-6.00E-16,-3.93E-15
3.00E-01,2.00E-01,8.00E-02,-2.14E-06,2.14E-06,9.11E-16,2.30E-16,1.93E-32,2.26E-15,0.00E+00,-1.67E-16,-3.02E-15
3.00E-01,5.00E-01,2.80E-01,-2.13E-06,2.13E-06,8.07E-16,-2.39E-17,1.37E-31,3.00E-15,0.00E+00,4.40E-14,-3.40E-15
6.00E-01,1.00E-01,5.00E-02,-2.12E-06,2.12E-06,1.14E-15,5.15E-16,9.33E-32,1.70E-15,0.00E+00,-1.24E-16,-2.97E-15
6.00E-01,7.00E-01,5.20E-01,-2.12E-06,2.12E-06,9.09E-16,3.71E-16,-1.16E-31,2.71E-15,0.00E+00,-4.79E-16,-3.61E-15
6.00E-01,2.00E-01,1.30E-01,-2.06E-06,2.06E-06,1.11E-15,5.05E-16,-6.44E-32,1.85E-15,0.00E+00,-1.87E-16,-3.08E-15
3.00E-01,4.00E-01,2.30E-01,-2.05E-06,2.05E-06,8.41E-16,1.53E-16,-3.22E-32,2.65E-15,0.00E+00,-2.73E-16,-3.25E-15
6.00E-01,3.00E-01,2.10E-01,-2.02E-06,2.02E-06,1.07E-15,4.92E-16,4.51E-32,2.01E-15,0.00E+00,-2.75E-16,-3.19E-15
6.00E-01,4.00E-01,2.90E-01,-1.98E-06,1.98E-06,1.03E-15,4.77E-16,5.87E-31,2.17E-15,0.00E+00,-3.26E-16,-3.29E-15
6.00E-01,5.00E-01,3.70E-01,-1.91E-06,1.91E-06,9.89E-16,4.60E-16,7.73E-32,2.33E-15,0.00E+00,1.49E-15,-3.39E-15
3.00E-01,3.00E-01,1.60E-01,-1.86E-06,1.86E-06,8.76E-16,2.18E-16,-9.01E-32,2.43E-15,0.00E+00,-2.25E-16,-3.13E-15
6.00E-01,8.00E-01,5.80E-01,-1.86E-06,1.86E-06,8.71E-16,2.42E-16,-6.44E-32,3.01E-15,0.00E+00,6.98E-14,-3.73E-15
3.00E-01,1.00E-01,1.00E-02,-1.85E-06,1.85E-06,9.46E-16,2.91E-16,-1.26E-31,2.04E-15,0.00E+00,-1.25E-17,-2.89E-15
6.00E-01,6.00E-01,4.50E-01,-1.80E-06,1.80E-06,9.48E-16,4.41E-16,4.83E-32,2.49E-15,0.00E+00,-8.91E-14,-3.50E-15
3.00E-01,2.00E-01,9.00E-02,-1.63E-06,1.63E-06,9.11E-16,2.82E-16,1.93E-31,2.20E-15,0.00E+00,-1.37E-16,-3.01E-15
6.00E-01,1.00E-01,6.00E-02,-1.62E-06,1.62E-06,1.14E-15,5.67E-16,2.90E-32,1.64E-15,0.00E+00,-1.65E-16,-2.96E-15
6.00E-01,7.00E-01,5.30E-01,-1.62E-06,1.62E-06,9.08E-16,4.21E-16,-3.67E-31,2.66E-15,0.00E+00,-4.60E-16,-3.60E-15
6.00E-01,2.00E-01,1.40E-01,-1.58E-06,1.58E-06,1.11E-15,5.57E-16,1.29E-32,1.80E-15,0.00E+00,-2.23E-16,-3.07E-15
6.00E-01,3.00E-01,2.20E-01,-1.55E-06,1.55E-06,1.07E-15,5.43E-16,2.58E-32,1.96E-15,0.00E+00,-2.80E-16,-3.18E-15
3.00E-01,4.00E-01,2.40E-01,-1.55E-06,1.55E-06,8.41E-16,2.04E-16,1.29E-32,2.59E-15,0.00E+00,-2.94E-16,-3.25E-15
6.00E-01,4.00E-01,3.00E-01,-1.51E-06,1.51E-06,1.03E-15,5.28E-16,4.96E-31,2.11E-15,0.00E+00,-4.23E-16,-3.28E-15
6.00E-01,5.00E-01,3.80E-01,-1.46E-06,1.46E-06,9.88E-16,5.11E-16,-1.48E-31,2.27E-15,0.00E+00,-4.34E-16,-3.39E-15
3.00E-01,3.00E-01,1.70E-01,-1.41E-06,1.41E-06,8.76E-16,2.70E-16,-1.37E-31,2.37E-15,0.00E+00,-1.85E-16,-3.13E-15
3.00E-01,1.00E-01,2.00E-02,-1.40E-06,1.40E-06,9.46E-16,3.44E-16,-3.22E-33,1.99E-15,0.00E+00,-9.38E-17,-2.89E-15
6.00E-01,6.00E-01,4.60E-01,-1.37E-06,1.37E-06,9.48E-16,4.92E-16,-4.18E-32,2.43E-15,0.00E+00,1.20E-16,-3.49E-15
