#"source OuterVoltage","source TotalCurrent","source Charge","drain OuterVoltage","drain TotalCurrent","drain Charge","gate OuterVoltage","gate TotalCurrent","gate Charge","substrate OuterVoltage","substrate TotalCurrent","substrate Charge"
-3.00000000000000E-01,-8.30188155924029E-04,2.54220478692091E-16,6.00000000000000E+00,8.30188155918979E-04,4.57619768965330E-15,1.10000000000000E+00,1.86702549247444E-31,3.48696153282999E-15,0.00000000000000E+00,5.04955791022522E-15,-7.77933204244248E-15
-3.00000000000000E-01,-8.31171982674181E-04,2.54030321844289E-16,6.10000000000000E+00,8.31171982669142E-04,4.67461606628298E-15,1.10000000000000E+00,9.01343740992323E-32,3.42959352888204E-15,0.00000000000000E+00,5.03906580196560E-15,-7.80834562412448E-15
-3.00000000000000E-01,-8.32115769186930E-04,2.53838852301807E-16,6.20000000000000E+00,8.32115769181855E-04,4.76980581654502E-15,1.10000000000000E+00,4.50699819686859E-32,3.37516944090372E-15,0.00000000000000E+00,5.07682168603768E-15,-7.83724491312838E-15
-3.00000000000000E-01,-8.33024274807282E-04,2.53645867253531E-16,6.30000000000000E+00,8.33024274802287E-04,4.86218025474726E-15,1.10000000000000E+00,-3.34762663574329E-31,3.32330588787256E-15,0.00000000000000E+00,4.99444932170057E-15,-7.86601726288640E-15
-3.00000000000000E-01,-8.33899746180699E-04,2.53451318847963E-16,6.40000000000000E+00,8.33899746175754E-04,4.95202219447975E-15,1.10000000000000E+00,6.43785958247423E-32,3.27374485210442E-15,0.00000000000000E+00,4.94096064355533E-15,-7.89466353445013E-15
-3.00000000000000E-01,-8.34744317474214E-04,2.53255171534640E-16,6.50000000000000E+00,8.34744317469232E-04,5.03954440390868E-15,1.10000000000000E+00,5.66535492535468E-31,3.22628046371695E-15,0.00000000000000E+00,4.96371597515776E-15,-7.92318456654704E-15
-3.00000000000000E-01,-8.35565900075763E-04,2.53056868881230E-16,6.60000000000000E+00,8.35565900070928E-04,5.12516952003265E-15,1.10000000000000E+00,4.76405133127861E-31,3.18046431212457E-15,0.00000000000000E+00,4.83629454171213E-15,-7.95155033009759E-15
-3.00000000000000E-01,-8.36366353036521E-04,2.52856346483236E-16,6.69999999999999E+00,8.36366353032051E-04,5.20905209848519E-15,1.10000000000000E+00,-1.93130606922929E-31,3.13614881317267E-15,0.00000000000000E+00,4.90486336704074E-15,-7.97975411568456E-15
-3.00000000000000E-01,-8.37147290453427E-04,2.52653545011592E-16,6.80000000000000E+00,8.37147290448517E-04,5.29133443476803E-15,1.10000000000000E+00,1.22319512102016E-31,3.09319715705575E-15,0.00000000000000E+00,4.90966758653235E-15,-8.00778937198457E-15
-3.00000000000000E-01,-8.37910134662238E-04,2.52448417260915E-16,6.89999999999999E+00,8.37910134657304E-04,5.37213143768382E-15,1.10000000000000E+00,4.37778656234676E-31,3.05148565967194E-15,0.00000000000000E+00,4.93365716943726E-15,-8.03565442977632E-15
-3.00000000000000E-01,-8.38655148663305E-04,2.52241021757061E-16,7.00000000000000E+00,8.38655148658471E-04,5.45149321390733E-15,1.10000000000000E+00,-5.15019032578728E-32,3.01095507427347E-15,0.00000000000000E+00,4.83469696534503E-15,-8.06335537497372E-15
-3.00000000000000E-01,-8.39383893903136E-04,2.52031297071842E-16,7.09999999999999E+00,8.39383893898210E-04,5.52952043486822E-15,1.10000000000000E+00,-6.43779604789020E-31,2.97149275673162E-15,0.00000000000000E+00,4.92668009507522E-15,-8.09089169256943E-15
-3.00000000000000E-01,-8.40097853665800E-04,2.51819181608048E-16,7.19999999999999E+00,8.40097853696034E-04,5.60631105317900E-15,1.10000000000000E+00,-9.01290510652432E-32,2.93299442382096E-15,0.00000000000000E+00,1.03080899593681E-13,-8.11826249836518E-15
-3.00000000000000E-01,-8.40797468133878E-04,2.51604717357846E-16,7.29999999999999E+00,8.40797468129018E-04,5.68191262292611E-15,1.10000000000000E+00,-5.15022681447575E-31,2.89541305390079E-15,0.00000000000000E+00,4.85733876118591E-15,-8.14547193037777E-15
-3.00000000000000E-01,-8.41483709602928E-04,2.51387888413454E-16,7.39999999999999E+00,8.41483709598073E-04,5.75639560932403E-15,1.10000000000000E+00,-1.25536841025270E-31,2.85867892445146E-15,0.00000000000000E+00,4.85558183858797E-15,-8.17252125615586E-15
-3.00000000000000E-01,-8.42156474955777E-04,2.51168789175991E-16,7.49999999999999E+00,8.42156474950891E-04,5.82978975181182E-15,1.10000000000000E+00,-2.57509110024698E-32,2.82277352294410E-15,0.00000000000000E+00,4.88831939462075E-15,-8.19941526396735E-15
-3.00000000000000E-01,-8.42816162851486E-04,2.50947452929326E-16,7.59999999999999E+00,8.42816162846660E-04,5.90214055329378E-15,1.10000000000000E+00,9.65686252575223E-32,2.78765857457505E-15,0.00000000000000E+00,4.93547582639831E-15,-8.22615731277072E-15
-3.00000000000000E-01,-8.43465789632885E-04,2.50723613675645E-16,7.69999999999999E+00,8.43465789628043E-04,5.97358891541657E-15,1.10000000000000E+00,-7.72537856567181E-32,2.75318392731284E-15,0.00000000000000E+00,4.84250882990076E-15,-8.25273979567507E-15
-3.00000000000000E-01,-8.44105809688529E-04,2.50497287233728E-16,7.79999999999999E+00,8.44105809683728E-04,6.04416435597801E-15,1.10000000000000E+00,1.28761746764341E-31,2.71932041126875E-15,0.00000000000000E+00,4.80135830879735E-15,-8.27916620643604E-15
-3.00000000000000E-01,-8.44736396472194E-04,2.50268501138470E-16,7.89999999999999E+00,8.44736396467336E-04,6.11388651992689E-15,1.10000000000000E+00,-2.57510872426074E-32,2.68604887704838E-15,0.00000000000000E+00,4.85893462184344E-15,-8.30544314293105E-15
-3.00000000000000E-01,-8.45358126972383E-04,2.50037237600041E-16,7.99999999999999E+00,8.45358126967581E-04,6.18278657090176E-15,1.10000000000000E+00,-2.57508965062340E-31,2.65333285090815E-15,0.00000000000000E+00,4.80256339300941E-15,-8.33157666176918E-15
-3.00000000000000E-01,-8.45971100381081E-04,2.49803531393119E-16,8.09999999999999E+00,8.45971100376242E-04,6.25087308173495E-15,1.10000000000000E+00,1.01396567530995E-31,2.62115896948635E-15,0.00000000000000E+00,4.83980254374540E-15,-8.35757618210455E-15
-3.00000000000000E-01,-8.46575641131221E-04,2.49567378857360E-16,8.19999999999999E+00,8.46575641126370E-04,6.31817128713008E-15,1.10000000000000E+00,-5.53649716287804E-31,2.58949955777521E-15,0.00000000000000E+00,4.85124583115412E-15,-8.38344930671227E-15
-3.00000000000000E-01,-8.47172471924756E-04,2.49328725789573E-16,8.29999999999999E+00,8.47172471919953E-04,6.38472967562439E-15,1.10000000000000E+00,-1.03004776215759E-31,2.55830731936091E-15,0.00000000000000E+00,4.80347226270363E-15,-8.40919985183598E-15
-3.00000000000000E-01,-8.47762040497232E-04,2.49087573933804E-16,8.39999999999999E+00,8.47762040492437E-04,6.45057694188265E-15,1.10000000000000E+00,9.01303088077115E-31,2.52755876570525E-15,0.00000000000000E+00,4.79517579228685E-15,-8.43483147227701E-15
-3.00000000000000E-01,-8.48344670551653E-04,2.48843923661630E-16,8.49999999999999E+00,8.48344670546878E-04,6.51574355245533E-15,1.10000000000000E+00,-2.31761669427710E-31,2.49723049922458E-15,0.00000000000000E+00,4.77380764805839E-15,-8.46034802050753E-15
-3.00000000000000E-01,-8.48920533285688E-04,2.48597797781086E-16,8.59999999999999E+00,8.48920533280872E-04,6.58025339232038E-15,1.10000000000000E+00,-1.28708009876600E-32,2.46730838315748E-15,0.00000000000000E+00,4.81490166903020E-15,-8.48575302666781E-15
-3.00000000000000E-01,-8.49489701070219E-04,2.48349235835330E-16,8.69999999999999E+00,8.49489701065355E-04,6.64412795062606E-15,1.10000000000000E+00,-3.73390151776953E-31,2.43778324036581E-15,0.00000000000000E+00,4.86234466073639E-15,-8.51104922148105E-15
-3.00000000000000E-01,-8.50052673665512E-04,2.48098217157148E-16,8.79999999999999E+00,8.50052674142512E-04,6.70741054927295E-15,1.10000000000000E+00,4.24902403924488E-31,2.40862368673546E-15,0.00000000000000E+00,-4.64330112575238E-13,-8.53623607810687E-15
-3.00000000000000E-01,-8.50609320994236E-04,2.47844808594178E-16,8.89999999999999E+00,8.50609320989447E-04,6.77011640299246E-15,1.10000000000000E+00,4.82846536869328E-32,2.37982996541627E-15,0.00000000000000E+00,4.78810327052573E-15,-8.56131473039985E-15
-3.00000000000000E-01,-8.51160096935785E-04,2.47589004716107E-16,9.00000000000000E+00,8.51160096930974E-04,6.83227971135023E-15,1.10000000000000E+00,-2.57505711931066E-32,2.35137824446439E-15,0.00000000000000E+00,4.80967723835360E-15,-8.58628261315378E-15
3.00000000000000E-01,1.22963319838832E-04,6.50046674247979E-16,-3.00272771768650E-34,-1.22963319838765E-04,-3.60514850772722E-15,1.10000000000000E+00,-5.53649284559637E-31,8.14223160434937E-15,0.00000000000000E+00,-6.70887915164235E-17,-4.79930799990378E-15
3.00000000000000E-01,1.19191642755973E-04,6.49947217429272E-16,1.00000000000000E-02,-1.19191642755765E-04,-3.57966084711867E-15,1.10000000000000E+00,2.57518677952023E-32,8.11921507189370E-15,0.00000000000000E+00,-2.09275601062344E-16,-4.80168621983254E-15
3.00000000000000E-01,1.15397380402538E-04,6.49847542024718E-16,2.00000000000000E-02,-1.15397380402244E-04,-3.55416588647901E-15,1.10000000000000E+00,3.34773778621559E-31,8.09615528918105E-15,0.00000000000000E+00,-2.94413884598965E-16,-4.80402924325782E-15
3.00000000000000E-01,1.11580451675656E-04,6.49747648135723E-16,3.00000000000000E-02,-1.11580451675535E-04,-3.52866330424808E-15,1.10000000000000E+00,6.75977649872900E-32,8.07305301035005E-15,0.00000000000000E+00,-1.21832935154261E-16,-4.80633768272284E-15
3.00000000000000E-01,1.07740784912176E-04,6.49647535922299E-16,4.00000000000000E-02,-1.07740784911806E-04,-3.50315293598428E-15,1.10000000000000E+00,3.34773949829941E-31,8.04990902138577E-15,0.00000000000000E+00,-3.69366157539354E-16,-4.80861215878204E-15
3.00000000000000E-01,1.03878318176134E-04,6.49547205596731E-16,5.00000000000000E-02,-1.03878318176051E-04,-3.47763473927317E-15,1.10000000000000E+00,9.01300020694855E-32,8.02672413828575E-15,0.00000000000000E+00,-8.35836990249906E-17,-4.81085329890411E-15
3.00000000000000E-01,9.99929991961580E-05,6.49446657407143E-16,6.00000000000000E-02,-9.99929991958435E-05,-3.45210876324451E-15,1.10000000000000E+00,8.49801668145476E-31,8.00349920301095E-15,0.00000000000000E+00,-3.14923872031078E-16,-4.81306173649308E-15
3.00000000000000E-01,9.60847866802822E-05,6.49345891655799E-16,7.00000000000000E-02,-9.60847866799229E-05,-3.42657513294912E-15,1.10000000000000E+00,7.72545923676027E-32,7.98023508740630E-15,0.00000000000000E+00,-3.59526909986466E-16,-4.81523810923995E-15
3.00000000000000E-01,9.21536167297290E-05,6.49244908025165E-16,8.00000000000000E-02,-9.21536167296045E-05,-3.40103385845866E-15,1.10000000000000E+00,5.15084207324601E-32,7.95693245742057E-15,0.00000000000000E+00,-1.24980068191055E-16,-4.81738299795036E-15
3.00000000000000E-01,8.81994869587684E-05,6.49143707201497E-16,9.00000000000000E-02,-8.81994869585141E-05,-3.37548524944491E-15,1.10000000000000E+00,-1.41632045913909E-31,7.93359235158595E-15,0.00000000000000E+00,-2.55293422581652E-16,-4.81949708021111E-15
3.00000000000000E-01,8.42223854907053E-05,6.49042289463970E-16,1.00000000000000E-01,-8.42223854906875E-05,-3.34992954540840E-15,1.10000000000000E+00,2.83270838828976E-31,7.91021568662303E-15,0.00000000000000E+00,-1.74463976916700E-17,-4.82158099695720E-15
3.00000000000000E-01,8.02223412977210E-05,6.48940655668449E-16,1.10000000000000E-01,-8.02223412974897E-05,-3.32436715317400E-15,1.10000000000000E+00,3.86274215129829E-32,7.88680358537278E-15,0.00000000000000E+00,-2.31943335163376E-16,-4.82363543872868E-15
3.00000000000000E-01,7.61993697287586E-05,6.48838806131287E-16,1.20000000000000E-01,-7.61993697284748E-05,-3.29879837221161E-15,1.10000000000000E+00,3.86276476924921E-31,7.86335701050393E-15,0.00000000000000E+00,-2.84124047864982E-16,-4.82566104961505E-15
3.00000000000000E-01,7.21534991636956E-05,6.48736741144282E-16,1.30000000000000E-01,-7.21534991635890E-05,-3.27322351982078E-15,1.10000000000000E+00,1.57727648188944E-31,7.83987693649096E-15,0.00000000000000E+00,-1.06157641248200E-16,-4.82765847199322E-15
3.00000000000000E-01,6.80847717749766E-05,6.48634460951451E-16,1.40000000000000E-01,-6.80847717746393E-05,-3.24764292713705E-15,1.10000000000000E+00,-3.60513704672597E-31,7.81636434633170E-15,0.00000000000000E+00,-3.37972158934751E-16,-4.82962834582044E-15
3.00000000000000E-01,6.39932445274905E-05,6.48531965735795E-16,1.50000000000000E-01,-6.39932445272887E-05,-3.22205693767350E-15,1.10000000000000E+00,5.70357747115703E-32,7.79282023020921E-15,0.00000000000000E+00,-2.02542285130052E-16,-4.83157130773626E-15
3.00000000000000E-01,5.98789902963301E-05,6.48429255598963E-16,1.60000000000000E-01,-5.98789902960422E-05,-3.19646590340489E-15,1.10000000000000E+00,-4.50643031478660E-31,7.76924558152647E-15,0.00000000000000E+00,-2.88539522230913E-16,-4.83348799044564E-15
3.00000000000000E-01,5.57420992640420E-05,6.48326330539058E-16,1.70000000000000E-01,-5.57420992638362E-05,-3.17087018201915E-15,1.10000000000000E+00,1.67384658864715E-31,7.74564139374191E-15,0.00000000000000E+00,-2.06033283252898E-16,-4.83537902201915E-15
3.00000000000000E-01,5.15826807235176E-05,6.48223190426184E-16,1.80000000000000E-01,-5.15826807233073E-05,-3.14527013488164E-15,1.10000000000000E+00,9.39931407044109E-31,7.72200865798861E-15,0.00000000000000E+00,-2.10255964419666E-16,-4.83724502538257E-15
3.00000000000000E-01,4.74008653175098E-05,6.48119834973482E-16,1.90000000000000E-01,-4.74008653172216E-05,-3.11966612418062E-15,1.10000000000000E+00,-1.03004895630890E-31,7.69834835995027E-15,0.00000000000000E+00,-2.88724301070043E-16,-4.83908661793922E-15
3.00000000000000E-01,4.31968078945434E-05,6.48016263701808E-16,2.00000000000000E-01,-4.31968078943575E-05,-3.09405850977376E-15,1.10000000000000E+00,2.57568488670240E-32,7.67466147652565E-15,0.00000000000000E+00,-1.85833117374815E-16,-4.84090441128914E-15
3.00000000000000E-01,3.89706911696096E-05,6.47912475896348E-16,2.10000000000000E-01,-3.89706911694962E-05,-3.06844764531326E-15,1.10000000000000E+00,3.57706292498581E-37,7.65094897197336E-15,0.00000000000000E+00,-1.13765024912233E-16,-4.84269901114045E-15
3.00000000000000E-01,3.47227307137405E-05,6.47808470555501E-16,2.20000000000000E-01,-3.47227307133030E-05,-3.04283387447312E-15,1.10000000000000E+00,-5.14969842271459E-32,7.62721179446796E-15,0.00000000000000E+00,-4.37309992957415E-16,-4.84447101750016E-15
3.00000000000000E-01,3.04531814890896E-05,6.47704246319477E-16,2.30000000000000E-01,-3.04531814888190E-05,-3.01721752524607E-15,1.10000000000000E+00,7.72550724332858E-32,7.60345087102465E-15,0.00000000000000E+00,-2.70674227013364E-16,-4.84622102516323E-15
3.00000000000000E-01,2.61623470210185E-05,6.47599801376463E-16,2.40000000000000E-01,-2.61623470206087E-05,-2.99159890309718E-15,1.10000000000000E+00,5.15085243216843E-32,7.57966710166998E-15,0.00000000000000E+00,-4.10353233368188E-16,-4.84794962455008E-15
3.00000000000000E-01,2.18505928730297E-05,6.47495133332121E-16,2.50000000000000E-01,-2.18505928725175E-05,-2.96597828236008E-15,1.10000000000000E+00,2.16875858161843E-31,7.55586135289845E-15,0.00000000000000E+00,-5.12511256360998E-16,-4.84965740355786E-15
3.00000000000000E-01,1.75183671111043E-05,6.47390239010728E-16,2.60000000000000E-01,-1.75183671105893E-05,-2.94035589322807E-15,1.10000000000000E+00,-5.14966722207357E-32,7.53203444772314E-15,0.00000000000000E+00,-5.14560541807466E-16,-4.85134495035905E-15
3.00000000000000E-01,1.31662343589819E-05,6.47285114134605E-16,2.70000000000000E-01,-1.31662343585338E-05,-2.91473190216578E-15,1.10000000000000E+00,-1.12661515577539E-31,7.50818715189684E-15,0.00000000000000E+00,-4.48519121172564E-16,-4.85301285883580E-15
3.00000000000000E-01,8.79493921678210E-06,6.47179752738158E-16,2.80000000000000E-01,-8.79493921647953E-06,-2.88910637809581E-15,1.10000000000000E+00,7.72547000500971E-31,7.48432015135851E-15,0.00000000000000E+00,-3.02357515582276E-16,-4.85466173925517E-15
3.00000000000000E-01,4.40555003049025E-06,6.47074145854117E-16,2.90000000000000E-01,-4.40555002990703E-06,-2.86347921899031E-15,1.10000000000000E+00,2.31763509229498E-31,7.46043400621273E-15,0.00000000000000E+00,-5.83668601078967E-16,-4.85629224407829E-15
3.00000000000000E-01,1.32464339651134E-16,6.46968276652256E-16,3.00000000000000E-01,5.75807428501678E-17,-2.83784989697250E-15,1.10000000000000E+00,5.79411808068582E-31,7.43652900276217E-15,0.00000000000000E+00,-1.89638858041346E-16,-4.85790517089282E-15
3.00000000000000E-01,-4.39888231893667E-06,6.46861943098994E-16,3.10000000000000E-01,4.39888231943038E-06,-2.81220867723948E-15,1.10000000000000E+00,1.41632856642734E-31,7.41260057872770E-15,0.00000000000000E+00,-4.93449718976798E-16,-4.85950548919642E-15
3.00000000000000E-01,-8.76829146348663E-06,6.46754940991449E-16,3.20000000000000E-01,8.76829146395870E-06,-2.78654565035147E-15,1.10000000000000E+00,2.70395470961420E-31,7.38864383444146E-15,0.00000000000000E+00,-4.72281096645975E-16,-4.86109801437697E-15
3.00000000000000E-01,-1.31063327005095E-05,6.46647249981613E-16,3.30000000000000E-01,1.31063327008751E-05,-2.76086001334137E-15,1.10000000000000E+00,2.72544455737039E-37,7.36465850665821E-15,0.00000000000000E+00,-3.65731509987841E-16,-4.86268328303515E-15
3.00000000000000E-01,-1.74119797696390E-05,6.46538857400122E-16,3.40000000000000E-01,1.74119797699571E-05,-2.73515138661714E-15,1.10000000000000E+00,3.86277081291649E-31,7.34064457317966E-15,0.00000000000000E+00,-3.17794985839256E-16,-4.86426165729118E-15
3.00000000000000E-01,-2.16845332286271E-05,6.46429753473964E-16,3.50000000000000E-01,2.16845332292679E-05,-2.70941956468033E-15,1.10000000000000E+00,-1.09442881051353E-31,7.31660211602820E-15,0.00000000000000E+00,-6.40819251470144E-16,-4.86583343217210E-15
3.00000000000000E-01,-2.59234759033213E-05,6.46319930061705E-16,3.60000000000000E-01,2.59234759038310E-05,-2.68366444848499E-15,1.10000000000000E+00,-4.50643556922865E-31,7.29253128347885E-15,0.00000000000000E+00,-5.09434443301595E-16,-4.86739886393369E-15
3.00000000000000E-01,-3.01284102542210E-05,6.46209380072684E-16,3.70000000000000E-01,3.01284102544381E-05,-2.65788601005793E-15,1.10000000000000E+00,-7.72534354999422E-32,7.26843226602446E-15,0.00000000000000E+00,-2.17645149045705E-16,-4.86895818078462E-15
3.00000000000000E-01,-3.42990237964235E-05,6.46098097166771E-16,3.80000000000000E-01,3.42990237967245E-05,-2.63208427517024E-15,1.10000000000000E+00,-3.86209798070340E-32,7.24430528623401E-15,0.00000000000000E+00,-3.51745658199431E-16,-4.87051158976196E-15
3.00000000000000E-01,-3.84350686655427E-05,6.45986075572396E-16,3.90000000000000E-01,3.84350686659723E-05,-2.60625931023886E-15,1.10000000000000E+00,-1.48069968478632E-31,7.22015058930705E-15,0.00000000000000E+00,-4.30022929517588E-16,-4.87205928019381E-15
3.00000000000000E-01,-4.25363477095381E-05,6.45873309960054E-16,4.00000000000000E-01,4.25363477101259E-05,-2.58041121668854E-15,1.10000000000000E+00,-1.28751014289694E-31,7.19596843994808E-15,0.00000000000000E+00,-6.70994961789793E-16,-4.87360142598056E-15
3.00000000000000E-01,-4.66027059431353E-05,6.45759795348881E-16,4.10000000000000E-01,4.66027059381589E-05,-2.55454012094649E-15,1.10000000000000E+00,2.57515763949194E-32,7.17175911231729E-15,0.00000000000000E+00,3.76544214354223E-15,-4.87513818573180E-15
3.00000000000000E-01,-5.06340211521604E-05,6.45645527107578E-16,4.20000000000000E-01,5.06340211523669E-05,-2.52864618326723E-15,1.10000000000000E+00,1.10731562611251E-30,7.14752290288614E-15,0.00000000000000E+00,-2.06557605277910E-16,-4.87666970641798E-15
