Vs,Vg,Vd,Is,Ig,Id,Ib,Qs,Qg,Qd,Qb,y
-0.1,0.25,0.269230769,-8.29303E-06,-2.31764E-31,8.29303E-06,-1.76294E-16,6.49349E-16,1.94894E-15,1.06744E-15,-3.27934E-15,1
-0.1,0.25,0.307692308,-8.30684E-06,-2.06013E-31,8.30684E-06,-1.96764E-16,6.4933E-16,1.76889E-15,1.27141E-15,-3.30326E-15,1
-0.1,0.25,0.31,-0.00000831,-1.26E-31,0.00000831,8.5E-16,6.49E-16,1.76E-15,1.29E-15,-3.31E-15,1
-0.1,0.25,0.346153846,-8.31978E-06,-7.40354E-31,8.31978E-06,-2.14716E-16,6.49311E-16,1.59396E-15,1.47292E-15,-3.32984E-15,1
-0.1,0.25,0.384615385,-8.33228E-06,-9.01314E-32,8.33228E-06,8.33527E-14,6.49292E-16,1.4264E-15,1.66922E-15,-3.35859E-15,1
0.3,0.7,2.48,-0.00000834,6.44E-33,0.00000834,-1.08E-15,7.9E-16,-4.95E-16,5.24E-15,-5.15E-15,1
-0.1,0.25,0.423076923,-8.34451E-06,-2.89704E-31,8.34451E-06,3.35209E-15,6.49272E-16,1.26994E-15,1.85635E-15,-3.38927E-15,1
-0.1,0.25,0.461538462,-8.35653E-06,-2.57515E-31,8.35653E-06,1.20007E-13,6.49252E-16,1.1278E-15,2.03079E-15,-3.42156E-15,1
-0.1,0.25,0.5,-8.36836E-06,-5.15043E-32,8.36836E-06,-2.63983E-16,6.4923E-16,1.00108E-15,2.19088E-15,-3.45493E-15,1
0.4,0.8,5.28,-0.00000837,-3.09E-31,0.00000837,-6.56E-15,7.98E-16,-1.18E-15,7.41E-15,-6.47E-15,1
-0.1,0.25,0.538461538,-8.38002E-06,-2.38202E-31,8.38002E-06,2.05459E-15,6.49209E-16,8.89727E-16,2.33614E-15,-3.48883E-15,1
0.2,0.8,0.230769231,-8.38194E-06,5.15054E-32,8.38194E-06,-2.51086E-16,7.1097E-16,5.73264E-15,-1.60967E-15,-4.44649E-15,1
-0.1,0.25,0.576923077,-8.39156E-06,-3.60521E-31,8.39156E-06,-2.31158E-16,6.49186E-16,7.92278E-16,2.46758E-15,-3.52282E-15,1
-0.1,0.25,0.621,-0.0000084,3.51E-31,0.0000084,-2.3E-16,6.49E-16,6.95E-16,2.6E-15,-3.56E-15,1
-0.1,0.25,0.615384615,-8.40299E-06,-2.54296E-31,8.40299E-06,-3.08044E-16,6.49163E-16,7.06415E-16,2.58727E-15,-3.55664E-15,1
-0.1,0.25,0.653846154,-8.41432E-06,-1.86699E-31,8.41432E-06,3.91495E-17,6.49139E-16,6.2967E-16,2.6976E-15,-3.59021E-15,1
-0.1,0.25,0.692307692,-8.42557E-06,-7.72553E-32,8.42557E-06,1.08122E-15,6.49114E-16,5.59914E-16,2.80068E-15,-3.62352E-15,1
-0.1,0.25,0.730769231,-8.43671E-06,-1.15882E-31,8.43671E-06,6.60192E-16,6.49088E-16,4.95524E-16,2.89814E-15,-3.65658E-15,1
0.7,1.35,0.730769231,-8.44628E-06,1.03006E-31,8.44628E-06,-5.3603E-16,8.52609E-16,6.12674E-15,-1.40312E-15,-5.18836E-15,1
-0.1,0.25,0.769230769,-8.44774E-06,2.57501E-32,8.44774E-06,4.5559E-16,6.49062E-16,4.35367E-16,2.99112E-15,-3.68939E-15,1
-0.1,0.25,0.807692308,-8.45867E-06,-2.96142E-31,8.45867E-06,-3.69725E-16,6.49035E-16,3.78706E-16,3.08036E-15,-3.72194E-15,1
-0.1,0.25,0.846153846,-8.46949E-06,-2.76829E-31,8.46949E-06,-3.72371E-16,6.49006E-16,3.25075E-16,3.16633E-15,-3.75426E-15,1
0.2,0.6,0.346153846,-8.47559E-06,2.06011E-31,8.47559E-06,1.21364E-14,7.62852E-16,3.47958E-15,-4.57571E-17,-3.8096E-15,1
0.3,0.7,2.79,-0.00000848,5.67E-31,0.00000848,-2.36E-15,7.88E-16,-5.99E-16,5.53E-15,-5.33E-15,1
-0.1,0.25,0.884615385,-8.48021E-06,-2.51077E-31,8.48021E-06,-4.05537E-16,6.48977E-16,2.74181E-16,3.24933E-15,-3.78633E-15,1
-0.1,0.25,0.931,-0.00000849,4.3E-31,0.00000849,-4.21E-16,6.49E-16,2.16E-16,3.35E-15,-3.82E-15,1
-0.1,0.25,0.923076923,-8.49082E-06,-2.70391E-31,8.49082E-06,-4.00793E-16,6.48947E-16,2.25827E-16,3.32955E-15,-3.81817E-15,1
0.4,1.35,0.423076923,-8.49475E-06,2.64885E-37,8.49475E-06,-3.9121E-16,6.97724E-16,8.57963E-15,-3.18977E-15,-5.69937E-15,1
0.6,1,6.52,-0.0000085,-2.06E-31,0.0000085,-2.21E-15,8.17E-16,-1.39E-15,8.18E-15,-6.91E-15,1
0.5,0.9,6.21,-0.0000085,3.86E-31,0.0000085,-2.46E-15,8.06E-16,-1.35E-15,8E-15,-6.8E-15,1
-0.1,0.25,0.961538462,-8.50133E-06,-2.06012E-31,8.50133E-06,-4.39751E-16,6.48916E-16,1.79845E-16,3.40716E-15,-3.84978E-15,1
0.7,1.1,6.83,-0.00000851,-1.57E-30,0.00000851,-2.62E-14,8.28E-16,-1.43E-15,8.35E-15,-7.02E-15,1
-0.1,0.25,1,-8.51173E-06,-6.43796E-32,8.51173E-06,-4.39261E-16,6.48885E-16,1.36047E-16,3.48237E-15,-3.88116E-15,1
-0.1,0.25,1.038461538,-8.52203E-06,-1.60947E-31,8.52203E-06,-4.60548E-16,6.48852E-16,9.4213E-17,3.5554E-15,-3.91232E-15,1
-0.1,0.25,1.076923077,-8.53222E-06,-4.37775E-31,8.53222E-06,-4.7417E-16,6.48818E-16,5.41094E-17,3.62648E-15,-3.94326E-15,1
-0.1,0.25,1.115384615,-8.54231E-06,-2.31764E-31,8.54231E-06,-4.85755E-16,6.48784E-16,1.55247E-17,3.69584E-15,-3.974E-15,1
-0.1,0.25,1.153846154,-8.55231E-06,-4.24899E-31,8.55231E-06,-5.0655E-16,6.48748E-16,-2.17022E-17,3.76364E-15,-4.00452E-15,1
0.4,0.8,5.59,-0.00000856,-7.73E-32,0.00000856,-2.03E-15,7.94E-16,-1.25E-15,7.62E-15,-6.58E-15,1
-0.1,0.25,1.192307692,-8.56221E-06,-2.89705E-31,8.56221E-06,-5.28448E-16,6.48712E-16,-5.76733E-17,3.82998E-15,-4.03485E-15,1
-0.1,0.25,1.24,-0.00000857,-1.29E-32,0.00000857,-5.46E-16,6.49E-16,-1.02E-16,3.91E-15,-4.07E-15,1
-0.1,0.25,1.230769231,-8.57201E-06,-1.60961E-32,8.57201E-06,-5.36841E-16,6.48675E-16,-9.24406E-17,3.89492E-15,-4.06498E-15,1
-0.1,0.25,1.269230769,-8.58173E-06,-1.60947E-31,8.58173E-06,-5.43865E-16,6.48636E-16,-1.26025E-16,3.95849E-15,-4.09492E-15,1
0.5,0.95,0.576923077,-8.58516E-06,1.28708E-32,8.58516E-06,-2.7206E-16,8.5411E-16,4.28713E-15,-3.72836E-16,-4.38095E-15,1
-0.1,0.25,1.307692308,-8.59135E-06,-4.12023E-31,8.59135E-06,-5.55125E-16,6.48597E-16,-1.58436E-16,4.0207E-15,-4.12466E-15,1
-0.1,0.25,1.346153846,-8.60088E-06,-2.31764E-31,8.60088E-06,-5.86282E-16,6.48557E-16,-1.89686E-16,4.08156E-15,-4.15422E-15,1
0.3,0.7,3.1,-0.00000861,-2.57E-32,0.00000861,-8.43E-14,7.86E-16,-6.88E-16,5.79E-15,-5.5E-15,1
-0.1,0.25,1.384615385,-8.61031E-06,6.43647E-33,8.61031E-06,-5.86698E-16,6.48516E-16,-2.19799E-16,4.14111E-15,-4.18359E-15,1
-0.1,0.25,1.423076923,-8.61965E-06,-4.57088E-31,8.61965E-06,-6.03247E-16,6.48474E-16,-2.48804E-16,4.19936E-15,-4.21278E-15,1
-0.1,0.25,1.461538462,-8.6289E-06,-2.51077E-31,8.6289E-06,-6.2533E-16,6.48431E-16,-2.76741E-16,4.25636E-15,-4.24177E-15,1
0.5,1.05,0.538461538,-8.62929E-06,-2.06006E-31,8.62929E-06,-4.91684E-16,8.27924E-16,5.29858E-15,-1.05275E-15,-4.68611E-15,1
-0.1,0.25,1.5,-8.63805E-06,-3.9271E-31,8.63805E-06,-6.31389E-16,6.48387E-16,-3.03641E-16,4.31214E-15,-4.27058E-15,1
0.6,1.05,0.692307692,-8.6475E-06,-6.11585E-32,8.6475E-06,5.69538E-15,8.8195E-16,4.18753E-15,-2.03548E-16,-4.47844E-15,1
-0.1,0.25,1.55,-0.00000865,-1.42E-31,0.00000865,-6.39E-16,6.48E-16,-3.38E-16,4.39E-15,-4.31E-15,1
0.4,1.4,0.423076923,-8.69904E-06,-2.57507E-31,8.69904E-06,-3.67077E-16,6.86069E-16,8.9878E-15,-3.44157E-15,-5.84401E-15,1
0.7,1.15,0.807692308,-8.7013E-06,-3.34764E-31,8.7013E-06,-5.60353E-16,9.03139E-16,4.08834E-15,-3.76466E-17,-4.56633E-15,1
-0.1,0.25,1.86,-0.00000872,-1.96E-31,0.00000872,-8.15E-16,6.48E-16,-5.07E-16,4.78E-15,-4.53E-15,1
0.5,0.9,6.52,-0.00000873,-7.73E-32,0.00000873,-4.42E-15,8.02E-16,-1.42E-15,8.2E-15,-6.89E-15,1
0.6,1,6.83,-0.00000874,2.96E-31,0.00000874,-9.22E-15,8.13E-16,-1.46E-15,8.37E-15,-7E-15,1
0.4,0.8,5.9,-0.00000874,-9.27E-31,0.00000874,-2.09E-15,7.91E-16,-1.31E-15,7.82E-15,-6.68E-15,1
0.7,1.1,7.14,-0.00000875,1.55E-31,0.00000875,-3.52E-14,8.24E-16,-1.49E-15,8.54E-15,-7.11E-15,1
0.3,0.7,3.41,-0.00000875,7.08E-32,0.00000875,-1.41E-15,7.84E-16,-7.7E-16,6.05E-15,-5.67E-15,1
0.2,0.6,0.384615385,-8.78018E-06,1.28752E-32,8.78018E-06,5.7283E-14,7.62624E-16,3.25015E-15,1.56143E-16,-3.78187E-15,1
-0.1,0.25,2.17,-0.00000879,-1.74E-31,0.00000879,-5.21E-15,6.47E-16,-6.28E-16,5.1E-15,-4.74E-15,1
-0.1,0.25,2.48,-0.00000885,-1.83E-31,0.00000885,-9.64E-16,6.47E-16,-7.24E-16,5.39E-15,-4.93E-15,1
4.07873E-32,0.5,0.038461538,-8.87261E-06,5.15051E-32,8.87261E-06,-4.72048E-17,6.54781E-16,4.91501E-15,-1.2946E-15,-3.88829E-15,1
0.3,0.7,3.72,-0.00000888,-5.79E-32,0.00000888,-1.44E-15,7.82E-16,-8.49E-16,6.29E-15,-5.83E-15,1
0.4,1.45,0.423076923,-8.88453E-06,-7.27481E-31,8.88453E-06,-4.05397E-16,6.74532E-16,9.39683E-15,-3.69386E-15,-5.98913E-15,1
-0.1,0.25,2.79,-0.00000892,-9.66E-32,0.00000892,-1.1E-15,6.46E-16,-8.09E-16,5.66E-15,-5.11E-15,1
0.4,0.8,6.21,-0.00000894,-1.87E-31,0.00000894,-2.12E-15,7.88E-16,-1.38E-15,8.03E-15,-6.78E-15,1
0.2,0.6,0.423076923,-8.9617E-06,1.93139E-32,8.9617E-06,1.6198E-14,7.62443E-16,3.02857E-15,3.57162E-16,-3.76115E-15,1
0.5,0.9,6.83,-0.00000897,1.03E-31,0.00000897,-2.21E-15,7.98E-16,-1.48E-15,8.39E-15,-6.98E-15,1
0.6,1,7.14,-0.00000898,-1.87E-31,0.00000898,-2.3E-15,8.09E-16,-1.52E-15,8.56E-15,-7.09E-15,1
-0.1,0.25,3.1,-0.00000898,1.13E-31,0.00000898,-1.19E-15,6.46E-16,-8.89E-16,5.91E-15,-5.28E-15,1
0.7,1.1,7.45,-0.00000899,-6.87E-36,0.00000899,-1.55E-14,8.2E-16,-1.55E-15,8.72E-15,-7.2E-15,1
0.1,0.5,0.192307692,-9.01833E-06,-7.72519E-32,9.01833E-06,8.41685E-16,7.2335E-16,3.8227E-15,-4.35215E-16,-3.72384E-15,1
0.3,0.7,4.03,-0.00000902,-4.12E-31,0.00000902,-1.52E-15,7.79E-16,-9.25E-16,6.53E-15,-5.97E-15,1
0.2,0.85,0.230769231,-9.03758E-06,-2.33277E-36,9.03758E-06,1.50732E-14,6.98405E-16,6.13081E-15,-1.85592E-15,-4.58576E-15,1
-0.1,0.25,3.41,-0.00000905,-5.31E-32,0.00000905,-1.24E-15,6.45E-16,-9.67E-16,6.16E-15,-5.45E-15,1
0.4,1.5,0.423076923,-9.05388E-06,-4.6353E-31,9.05388E-06,-4.13752E-16,6.63109E-16,9.80658E-15,-3.94654E-15,-6.13468E-15,1
0.2,0.6,0.461538462,-9.07358E-06,3.86271E-32,9.07358E-06,-3.8367E-16,7.62298E-16,2.81599E-15,5.57483E-16,-3.74878E-15,1
0.7,1.4,0.730769231,-9.07654E-06,9.01312E-32,9.07654E-06,-4.98522E-16,8.39844E-16,6.52769E-15,-1.65121E-15,-5.32837E-15,1
-0.1,0.25,3.72,-0.00000912,3.22E-32,0.00000912,-1.31E-15,6.44E-16,-1.04E-15,6.4E-15,-5.61E-15,1
0.4,0.8,6.52,-0.00000914,3.09E-31,0.00000914,-4.02E-15,7.85E-16,-1.44E-15,8.22E-15,-6.87E-15,1
0.2,0.6,0.5,-9.14301E-06,1.2876E-32,9.14301E-06,4.06016E-16,7.62179E-16,2.61267E-15,7.57578E-16,-3.74546E-15,1
0.3,0.7,4.34,-0.00000916,-3.22E-32,0.00000916,-1.62E-15,7.77E-16,-9.97E-16,6.76E-15,-6.11E-15,1
-0.1,0.25,4.03,-0.00000918,-7.08E-32,0.00000918,-9.26E-14,6.43E-16,-1.11E-15,6.63E-15,-5.76E-15,1
0.2,0.6,0.538461538,-9.18808E-06,2.57515E-32,9.18808E-06,2.1888E-14,7.62077E-16,2.41777E-15,9.57974E-16,-3.75088E-15,1
0.3,0.8,0.346153846,-9.20576E-06,-3.47644E-31,9.20576E-06,-2.1349E-16,7.73992E-16,4.87021E-15,-9.59335E-16,-4.29746E-15,1
0.5,0.9,7.14,-0.00000921,6.44E-32,0.00000921,-2.26E-15,7.94E-16,-1.54E-15,8.58E-15,-7.07E-15,1
0.6,1,7.45,-0.00000922,-4.51E-31,0.00000922,-8.38E-15,8.06E-16,-1.58E-15,8.74E-15,-7.18E-15,1
0.2,0.6,0.576923077,-9.22073E-06,1.28757E-31,9.22073E-06,6.98858E-13,7.61984E-16,2.22949E-15,1.15901E-15,-3.76358E-15,1
0.7,1.1,7.76,-0.00000923,1.55E-31,0.00000923,-3.42E-15,8.16E-16,-1.61E-15,8.9E-15,-7.29E-15,1
0.6,1.1,0.653846154,-9.24684E-06,-3.86262E-32,9.24684E-06,-4.46288E-16,8.6929E-16,4.82172E-15,-6.49049E-16,-4.65436E-15,1
0.2,0.6,0.615384615,-9.24782E-06,1.41633E-31,9.24782E-06,1.42718E-15,7.61894E-16,2.04592E-15,1.36057E-15,-3.7815E-15,1
-0.1,0.25,4.34,-0.00000925,-1.87E-31,0.00000925,-1.47E-15,6.42E-16,-1.18E-15,6.86E-15,-5.89E-15,1
0.2,0.6,0.621,-0.00000925,6.44E-33,0.00000925,-4.01E-16,7.62E-16,2.02E-15,1.39E-15,-3.78E-15,1
0.2,0.6,0.653846154,-9.27261E-06,-1.28754E-32,9.27261E-06,2.83685E-14,7.61804E-16,1.86618E-15,1.5618E-15,-3.80292E-15,1
0.2,0.6,0.692307692,-9.29638E-06,-5.15025E-32,9.29638E-06,-3.81974E-17,7.61712E-16,1.69104E-15,1.76098E-15,-3.82688E-15,1
0.3,0.7,4.66,-0.0000093,-1.55E-31,0.0000093,-4.96E-14,7.75E-16,-1.07E-15,6.99E-15,-6.22E-15,1
0.2,0.6,0.730769231,-9.31958E-06,1.28762E-32,9.31958E-06,7.15259E-15,7.61618E-16,1.52268E-15,1.95548E-15,-3.85296E-15,1
-0.1,0.25,4.66,-0.00000932,3.04E-31,0.00000932,-1.61E-15,6.41E-16,-1.25E-15,7.09E-15,-6.01E-15,1
0.2,0.6,0.769230769,-9.3424E-06,-2.57512E-32,9.3424E-06,2.26435E-15,7.61521E-16,1.36473E-15,2.14151E-15,-3.88096E-15,1
0.4,0.8,6.83,-0.00000935,-1.03E-31,0.00000935,-2.23E-15,7.81E-16,-1.5E-15,8.41E-15,-6.96E-15,1
0.2,0.6,0.807692308,-9.36489E-06,1.93136E-32,9.36489E-06,-4.95449E-16,7.61421E-16,1.22072E-15,2.31525E-15,-3.91061E-15,1
0.2,0.6,0.846153846,-9.38711E-06,9.01306E-32,9.38711E-06,8.22635E-14,7.61319E-16,1.092E-15,2.47487E-15,-3.94143E-15,1
-0.1,0.25,4.97,-0.00000939,-1.51E-31,0.00000939,-1.71E-15,6.4E-16,-1.32E-15,7.31E-15,-6.12E-15,1
0.1,0.55,0.153846154,-9.39382E-06,-1.15881E-31,9.39382E-06,-1.99977E-16,7.10043E-16,4.4437E-15,-8.77306E-16,-3.88934E-15,1
0.2,0.6,0.884615385,-9.40907E-06,-1.41632E-31,9.40907E-06,7.50593E-14,7.61213E-16,9.7871E-16,2.61969E-15,-3.97286E-15,1
0.2,0.6,0.923076923,-9.43083E-06,3.86273E-32,9.43083E-06,-5.51879E-16,7.61105E-16,8.79567E-16,2.75052E-15,-4.00445E-15,1
0.2,0.6,0.931,-0.00000944,-1.29E-31,0.00000944,-4.47E-16,7.61E-16,8.61E-16,2.78E-15,-4.01E-15,1
0.3,0.7,4.97,-0.00000944,-8.37E-32,0.00000944,-8.3E-15,7.73E-16,-1.14E-15,7.21E-15,-6.33E-15,1
0.5,0.9,7.45,-0.00000945,7.73E-32,0.00000945,-3.03E-15,7.91E-16,-1.6E-15,8.76E-15,-7.16E-15,1
0.2,0.6,0.961538462,-9.45243E-06,-1.28756E-32,9.45243E-06,-5.6825E-16,7.60993E-16,7.92334E-16,2.86933E-15,-4.03593E-15,1
0.6,1,7.76,-0.00000946,7.34E-31,0.00000946,-3.31E-15,8.02E-16,-1.64E-15,8.92E-15,-7.27E-15,1
-0.1,0.25,5.28,-0.00000946,-3.85E-31,0.00000946,-2.58E-15,6.38E-16,-1.38E-15,7.53E-15,-6.23E-15,1
0.7,1.1,8.07,-0.00000947,-1.08E-30,0.00000947,-3.16E-15,8.12E-16,-1.67E-15,9.08E-15,-7.37E-15,1
0.2,0.6,1,-9.47389E-06,2.18887E-31,9.47389E-06,-3.05846E-16,7.60879E-16,7.14551E-16,2.97849E-15,-4.06721E-15,1
0.2,0.6,1.038461538,-9.4952E-06,-3.86268E-32,9.4952E-06,6.23754E-16,7.60761E-16,6.44035E-16,3.08018E-15,-4.09828E-15,1
0.2,0.6,1.076923077,-9.51635E-06,3.86274E-32,9.51635E-06,1.00893E-18,7.6064E-16,5.79094E-16,3.17609E-15,-4.12914E-15,1
-0.1,0.25,5.59,-0.00000953,-1.59E-36,0.00000953,-1.61E-13,6.37E-16,-1.45E-15,7.74E-15,-6.34E-15,1
0.2,0.6,1.115384615,-9.53732E-06,4.50654E-32,9.53732E-06,-1.62907E-16,7.60516E-16,5.18528E-16,3.26743E-15,-4.15979E-15,1
0.2,0.6,1.153846154,-9.55812E-06,6.43786E-32,9.55812E-06,-4.83381E-16,7.60389E-16,4.61543E-16,3.35499E-15,-4.19024E-15,1
0.4,0.8,7.14,-0.00000956,-5.92E-31,0.00000956,-4.15E-15,7.78E-16,-1.56E-15,8.6E-15,-7.06E-15,1
0.7,1.15,0.846153846,-9.56873E-06,-6.44225E-33,9.56873E-06,-5.72611E-16,9.01409E-16,3.85064E-15,1.61207E-16,-4.52577E-15,1
0.2,0.6,1.192307692,-9.57875E-06,6.43801E-33,9.57875E-06,-8.18164E-17,7.6026E-16,4.0764E-16,3.43927E-15,-4.2205E-15,1
0.3,0.7,5.28,-0.00000959,-2.83E-31,0.00000959,-7.84E-15,7.7E-16,-1.2E-15,7.43E-15,-6.44E-15,1
0.2,0.9,0.230769231,-9.59016E-06,9.01292E-32,9.59016E-06,5.65419E-15,6.86012E-16,6.53118E-15,-2.10338E-15,-4.7262E-15,1
0.2,0.6,1.230769231,-9.5992E-06,3.86273E-32,9.5992E-06,-3.73629E-16,7.60128E-16,3.56507E-16,3.5206E-15,-4.25057E-15,1
0.2,0.6,1.24,-0.0000096,-1.16E-31,0.0000096,-6.04E-16,7.6E-16,3.43E-16,3.54E-15,-4.26E-15,1
0.7,1.45,0.730769231,-9.60714E-06,4.50662E-32,9.60714E-06,-5.54184E-16,8.27272E-16,6.93043E-15,-1.90023E-15,-5.46944E-15,1
-0.1,0.25,5.9,-0.00000961,1.61E-31,0.00000961,-1.88E-15,6.36E-16,-1.51E-15,7.94E-15,-6.44E-15,1
2.47463E-35,0.4,0.076923077,-9.61078E-06,1.70604E-31,9.61078E-06,-9.97224E-17,6.81103E-16,3.92667E-15,-6.23955E-16,-3.59696E-15,1
0.2,0.6,1.269230769,-9.61948E-06,-9.01295E-32,9.61948E-06,-6.80942E-16,7.59993E-16,3.07939E-16,3.59918E-15,-4.28045E-15,1
0.2,0.6,1.307692308,-9.63958E-06,1.8026E-31,9.63958E-06,-6.92458E-16,7.59855E-16,2.61767E-16,3.67518E-15,-4.31014E-15,1
0.2,0.6,1.346153846,-9.65951E-06,1.28759E-32,9.65951E-06,-7.2941E-16,7.59715E-16,2.17809E-16,3.74878E-15,-4.33964E-15,1
0.2,0.6,1.384615385,-9.67925E-06,7.72545E-32,9.67925E-06,-7.15602E-16,7.59572E-16,1.7585E-16,3.8202E-15,-4.36896E-15,1
-0.1,0.25,6.21,-0.00000968,-3.15E-31,0.00000968,-8.21E-15,6.34E-16,-1.57E-15,8.14E-15,-6.54E-15,1
0.2,0.6,1.423076923,-9.69882E-06,-7.72538E-32,9.69882E-06,-7.48145E-16,7.59428E-16,1.35654E-16,3.88968E-15,-4.3981E-15,1
0.5,0.9,7.76,-0.0000097,-5.15E-32,0.0000097,-3.24E-15,7.87E-16,-1.66E-15,8.94E-15,-7.25E-15,1
0.6,1,8.07,-0.00000971,1.03E-31,0.00000971,-3.05E-15,7.98E-16,-1.7E-15,9.1E-15,-7.36E-15,1
0.2,0.6,1.461538462,-9.71821E-06,-1.03005E-31,9.71821E-06,-7.48393E-16,7.5928E-16,9.70028E-17,3.95743E-15,-4.42705E-15,1
0.7,1.1,8.38,-0.00000972,-5.15E-32,0.00000972,-2.87E-15,8.08E-16,-1.73E-15,9.25E-15,-7.46E-15,1
0.2,0.6,1.5,-9.73744E-06,5.1503E-32,9.73744E-06,-7.76412E-16,7.59131E-16,5.97287E-17,4.02363E-15,-4.45581E-15,1
0.3,0.7,5.59,-0.00000974,-1.8E-31,0.00000974,-2E-15,7.68E-16,-1.27E-15,7.64E-15,-6.55E-15,1
-0.1,0.25,6.52,-0.00000976,5.25E-31,0.00000976,-1.99E-15,6.33E-16,-1.63E-15,8.33E-15,-6.64E-15,1
0.2,0.6,1.55,-0.00000976,2.58E-32,0.00000976,-7.82E-16,7.59E-16,1.16E-17,4.11E-15,-4.49E-15,1
0.4,0.8,7.45,-0.00000978,2.06E-31,0.00000978,-3.65E-15,7.74E-16,-1.62E-15,8.78E-15,-7.15E-15,1
0.5,1.1,0.538461538,-9.79089E-06,-1.48069E-31,9.79089E-06,-3.99583E-16,8.14949E-16,5.69753E-15,-1.30024E-15,-4.82452E-15,1
-0.1,0.25,6.83,-0.00000983,-1.55E-31,0.00000983,-5.17E-14,6.31E-16,-1.69E-15,8.52E-15,-6.73E-15,1
0.6,1.05,0.730769231,-9.86609E-06,2.06015E-31,9.86609E-06,-5.12576E-16,8.80785E-16,3.95099E-15,-5.62308E-18,-4.4387E-15,1
0.3,0.7,5.9,-0.00000989,3.22E-32,0.00000989,-9.36E-14,7.65E-16,-1.34E-15,7.84E-15,-6.65E-15,1
-0.1,0.25,7.14,-0.00000991,-5.15E-32,0.00000991,-2.12E-14,6.29E-16,-1.75E-15,8.71E-15,-6.83E-15,1
0.2,0.6,1.86,-0.00000991,-2.32E-31,0.00000991,-8.7E-16,7.58E-16,-2.33E-16,4.58E-15,-4.72E-15,1
0.5,0.9,8.07,-0.00000995,7.73E-32,0.00000995,-2.35E-15,7.83E-16,-1.72E-15,9.12E-15,-7.34E-15,1
0.6,1,8.38,-0.00000996,-1.29E-32,0.00000996,-2.85E-15,7.94E-16,-1.76E-15,9.27E-15,-7.44E-15,1
0.7,1.1,8.69,-0.00000997,2.45E-31,0.00000997,-9.76E-15,8.04E-16,-1.79E-15,9.43E-15,-7.54E-15,1
-0.1,0.25,7.45,-0.00000998,1.38E-31,0.00000998,-3.28E-15,6.28E-16,-1.81E-15,8.89E-15,-6.92E-15,1
2.16656E-32,0.55,0.038461538,-9.98903E-06,-6.43759E-33,9.98903E-06,-6.14289E-17,6.41933E-16,5.30932E-15,-1.53895E-15,-4.02533E-15,1
0.2,0.6,2.17,-0.00001,1.03E-31,0.00001,-9.83E-16,7.56E-16,-4.1E-16,4.96E-15,-4.92E-15,1
0.4,0.8,7.76,-0.00001,3.93E-31,0.00001,-3.41E-15,7.71E-16,-1.68E-15,8.96E-15,-7.23E-15,1
0.7,1.5,0.730769231,-1.00629E-05,7.72537E-31,1.00629E-05,-5.24209E-16,8.14873E-16,7.33475E-15,-2.1501E-15,-5.61141E-15,1
0.2,0.95,0.230769231,-1.0065E-05,5.95504E-32,1.0065E-05,2.18528E-15,6.73774E-16,6.93347E-15,-2.35192E-15,-4.86763E-15,1
0.7,1.15,0.884615385,-1.009E-05,-2.18882E-31,1.009E-05,-5.64664E-16,8.9981E-16,3.61642E-15,3.60342E-16,-4.48913E-15,1
-0.1,0.25,7.76,-0.0000101,-2E-31,0.0000101,-2.53E-15,6.26E-16,-1.87E-15,9.07E-15,-7.01E-15,1
-0.1,0.25,8.07,-0.0000101,-4.96E-31,0.0000101,-2.07E-14,6.24E-16,-1.93E-15,9.25E-15,-7.1E-15,1
0.3,0.7,6.21,-0.0000101,1.32E-31,0.0000101,-4.08E-14,7.63E-16,-1.4E-15,8.05E-15,-6.75E-15,1
0.6,1,8.69,-0.0000102,2.64E-31,0.0000102,-9.51E-15,7.9E-16,-1.81E-15,9.45E-15,-7.52E-15,1
0.7,1.1,9,-0.0000102,1.03E-31,0.0000102,-2.54E-15,8E-16,-1.85E-15,9.6E-15,-7.62E-15,1
-0.1,0.25,8.38,-0.0000102,1.22E-31,0.0000102,-2.17E-15,6.22E-16,-1.99E-15,9.42E-15,-7.19E-15,1
0.2,0.6,2.48,-0.0000102,1.03E-31,0.0000102,-1.11E-15,7.55E-16,-5.35E-16,5.28E-15,-5.11E-15,1
0.3,0.7,6.52,-0.0000102,-3.61E-31,0.0000102,-2.13E-15,7.6E-16,-1.46E-15,8.24E-15,-6.84E-15,1
0.4,0.8,8.07,-0.0000102,-1.67E-31,0.0000102,-2.4E-15,7.67E-16,-1.74E-15,9.14E-15,-7.32E-15,1
0.5,0.9,8.38,-0.0000102,2.06E-31,0.0000102,-2.8E-15,7.79E-16,-1.78E-15,9.29E-15,-7.42E-15,1
0.1,0.5,0.230769231,-1.02594E-05,-1.67382E-31,1.02594E-05,3.96887E-15,7.2308E-16,3.59168E-15,-2.35717E-16,-3.69207E-15,1
-0.1,0.25,8.69,-0.0000103,-4.99E-31,0.0000103,-7.88E-15,6.21E-16,-2.05E-15,9.6E-15,-7.27E-15,1
0.2,0.6,2.79,-0.0000103,-2.19E-31,0.0000103,-1.24E-15,7.53E-16,-6.33E-16,5.56E-15,-5.29E-15,1
-0.1,0.25,9,-0.0000104,1.51E-31,0.0000104,-2.25E-15,6.19E-16,-2.1E-15,9.76E-15,-7.36E-15,1
0.2,0.6,3.1,-0.0000104,-1.29E-31,0.0000104,-1.33E-15,7.52E-16,-7.19E-16,5.82E-15,-5.46E-15,1
